L_2_norm_adv,L_cham_norm_adv,L_emd_norm_adv,L_infty_norm_adv,adv_acc,adv_acc_o,adv_acc_p,adv_acc_r,b_infty,b_two,batch_size,beta_cham,beta_emd,beta_infty,beta_two,data_dir,dump_dir,dyn_bound_mode,evaluation_mode,exp_id,gamma,gpu,hard_bound_mode,initial_alpha,initial_weight,lr_attack,natural_L_cham_norm_adv,natural_L_cham_norm_orig,network,num_iter,num_point,orig_acc,orig_acc_o,orig_acc_p,orig_acc_r,phase,proj_acc,proj_acc_p,rec_acc,rec_acc_p,results_file,s_infty,save_file,sor,srs,step,target,u_infty,u_two,upper_bound_weight,victim
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,10000000000.0,1.8467903137207031,PN1,100,1024,0,0,0,0,all,0,0,9,26,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,10000000000.0,1.2402520179748535,PN1,100,1024,0,0,0,0,all,0,0,9,26,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
2.5234129428863525,3.4170031547546387,57.269126892089844,0.06000000238418579,5,0,0,0,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,4.026639938354492,1.1114020347595215,PN1,100,1024,0,0,0,0,all,0,0,0,0,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,10000000000.0,1.3159650564193726,PN1,100,1024,0,0,0,0,all,0,0,9,26,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
2.435190439224243,3.5676815509796143,54.27043151855469,0.06000000238418579,5,0,26,0,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,4.70906400680542,1.3315633535385132,PN1,100,1024,0,0,0,0,all,0,0,0,0,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
1.6273685693740845,1.7823199033737183,36.76002502441406,0.06000000238418579,5,0,0,0,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,3.8509387969970703,1.9777939319610596,PN1,100,1024,0,0,0,0,all,0,0,0,0,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
1.7529240846633911,2.1080355644226074,39.352989196777344,0.06000000238418579,5,0,0,0,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,3.6468710899353027,1.190169095993042,PN1,100,1024,0,0,0,0,all,0,0,0,0,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
2.1472058296203613,2.919677257537842,50.88592529296875,0.06000000238418579,5,0,0,0,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,3.3834617137908936,1.6204793453216553,PN1,100,1024,0,0,0,0,all,0,0,0,0,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
1.8047832250595093,1.9126390218734741,38.96242904663086,0.06000000238418579,5,0,0,0,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,4.372461795806885,1.6086623668670654,PN1,100,1024,0,0,0,0,all,0,0,0,0,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,10000000000.0,3.012805223464966,PN1,100,1024,0,0,0,0,all,0,0,9,26,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
1.4955470561981201,1.529761552810669,31.801437377929688,0.06000000238418579,5,0,0,0,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,2.7710530757904053,1.1598128080368042,PN1,100,1024,0,0,0,0,all,0,0,0,0,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,10000000000.0,1.316775918006897,PN1,100,1024,0,0,0,0,all,0,0,9,26,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
1.6085031032562256,1.5649900436401367,33.648284912109375,0.06000000238418579,5,0,0,0,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,2.9031848907470703,1.3780707120895386,PN1,100,1024,0,0,0,0,all,0,0,0,0,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
1.6911145448684692,2.0711400508880615,37.84110641479492,0.06000000238418579,5,0,0,0,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,3.0178632736206055,1.324815034866333,PN1,100,1024,0,0,0,0,all,0,0,0,0,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
1.4468638896942139,1.446313500404358,31.04311752319336,0.06000000238418579,5,0,0,0,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,2.900040864944458,1.3002514839172363,PN1,100,1024,0,0,0,0,all,0,0,0,0,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
1.5351430177688599,1.6899981498718262,33.541561126708984,0.06000000238418579,5,0,0,0,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,2.822629690170288,1.3247545957565308,PN1,100,1024,0,0,0,0,all,0,0,0,0,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
1.6051456928253174,1.6650232076644897,35.17644119262695,0.06000000238418579,5,0,0,0,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,3.0824899673461914,1.3950999975204468,PN1,100,1024,0,0,0,0,all,0,0,0,0,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
1.4443567991256714,1.4174212217330933,29.758960723876953,0.06000000238418579,5,0,0,0,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,2.5476491451263428,1.1815192699432373,PN1,100,1024,0,0,0,0,all,0,0,0,0,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
10000000000.0,10000000000.0,10000000000.0,10000000000.0,33,33,27,33,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,10000000000.0,1.15128493309021,PN1,100,1024,0,0,0,0,all,0,0,9,26,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
1.3864139318466187,1.3612251281738281,28.78072738647461,0.06000000238418579,5,0,0,0,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,4.077004909515381,2.58546781539917,PN1,100,1024,0,0,0,0,all,0,0,0,0,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
1.4591583013534546,1.4233065843582153,30.53326416015625,0.06000000238418579,5,0,0,0,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,2.611281633377075,1.1009536981582642,PN1,100,1024,0,0,0,0,all,0,0,0,0,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
1.3701794147491455,1.5112733840942383,29.199180603027344,0.06000000238418579,5,0,0,0,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,2.9728710651397705,1.3419017791748047,PN1,100,1024,0,0,0,0,all,0,0,0,0,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
1.8099652528762817,1.899214267730713,41.082252502441406,0.06000000238418579,5,0,26,0,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,4.120514392852783,2.111521005630493,PN1,100,1024,0,0,0,0,all,0,0,0,0,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
1.4977619647979736,1.6981568336486816,31.335105895996094,0.06000000238418579,5,0,0,0,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,2.9902560710906982,1.4699981212615967,PN1,100,1024,0,0,0,0,all,0,0,0,0,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
1.4648244380950928,1.5524449348449707,30.926677703857422,0.06000000238418579,5,0,0,0,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,4.206355571746826,2.162956714630127,PN1,100,1024,0,0,0,0,all,0,0,0,0,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,0
1.0385520458221436,1.4088168144226074,22.671010971069336,0.06000000238418579,5,35,35,35,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,4.907665729522705,3.9059855937957764,PN1,100,1024,35,35,35,35,all,35,35,35,35,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,35
1.1616888046264648,1.613582968711853,27.341564178466797,0.06000000238418579,5,35,35,35,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,4.536706447601318,3.120626211166382,PN1,100,1024,35,35,35,35,all,35,35,35,35,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,35
0.835436999797821,0.9034817218780518,17.589658737182617,0.06000000238418579,5,35,35,35,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,5.325483798980713,4.656391143798828,PN1,100,1024,35,35,35,35,all,35,35,35,35,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,35
1.2535293102264404,1.839040756225586,29.668498992919922,0.06000000238418579,5,35,35,35,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,4.75626802444458,2.4909987449645996,PN1,100,1024,35,35,35,35,all,35,35,35,35,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,35
0.848315954208374,0.9913232922554016,17.14491844177246,0.06000000238418579,5,35,35,35,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,5.6998982429504395,5.132309913635254,PN1,100,1024,35,35,35,35,all,35,35,35,35,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,35
1.1226462125778198,1.6621389389038086,25.651004791259766,0.06000000238418579,5,36,35,5,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,7.77097225189209,5.185080528259277,PN1,100,1024,36,36,35,36,all,35,35,35,35,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,35
1.0293508768081665,1.2691251039505005,22.865921020507812,0.06000000238418579,5,35,35,35,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,4.015280723571777,2.6288564205169678,PN1,100,1024,35,35,35,35,all,35,35,35,35,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,35
1.3015307188034058,2.12174916267395,31.584598541259766,0.06000000238418579,5,35,35,35,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,4.658682346343994,3.155282735824585,PN1,100,1024,35,35,35,35,all,35,35,35,35,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,35
1.0714105367660522,1.4626960754394531,24.318754196166992,0.06000000238418579,5,35,35,35,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,4.096759796142578,2.7778706550598145,PN1,100,1024,35,35,35,35,all,35,35,35,35,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,35
1.170646071434021,1.7541062831878662,27.302453994750977,0.06000000238418579,5,35,35,35,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,5.2352166175842285,3.941636562347412,PN1,100,1024,35,35,35,35,all,35,35,35,35,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,35
0.9852413535118103,1.3719561100006104,20.582225799560547,0.06000000238418579,5,35,35,35,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,6.407808303833008,5.334982395172119,PN1,100,1024,35,35,35,35,all,35,35,35,35,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,35
0.9775388836860657,1.1920045614242554,21.198440551757812,0.06000000238418579,5,35,35,35,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,4.543548107147217,2.904444456100464,PN1,100,1024,35,35,35,35,all,35,35,35,35,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,35
0.8180525898933411,1.0030637979507446,16.83314323425293,0.06000000238418579,5,35,35,35,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,6.894113540649414,5.884812355041504,PN1,100,1024,35,35,35,35,all,35,35,35,35,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,35
1.0010974407196045,1.249972939491272,22.018110275268555,0.06000000238418579,5,35,35,29,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,5.235466480255127,4.111385822296143,PN1,100,1024,35,35,35,35,all,35,35,35,35,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,35
1.1581836938858032,1.6547520160675049,27.133358001708984,0.06000000238418579,5,35,35,35,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,4.372018814086914,3.383885622024536,PN1,100,1024,35,35,35,35,all,35,35,35,35,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,35
1.0179640054702759,1.4759072065353394,22.02289581298828,0.06000000238418579,5,35,35,35,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,7.107682704925537,5.899470806121826,PN1,100,1024,35,35,35,35,all,35,35,35,35,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,35
1.1490459442138672,1.6104241609573364,27.336002349853516,0.06000000238418579,5,35,35,35,0.06,0.8,5,0.0,0.0,0.0,0.0,data,natural/0ZM,1,0,0ZM,0.0,0,1,0.0,10.0,0.01,4.389928817749023,3.046189546585083,PN1,100,1024,35,35,35,35,all,35,35,35,35,natural/0ZM/0ZM_full.csv,0.1,natural/0ZM/0ZM.csv,1.1,10.0,1,5,0.06,4.0,80,35
